File modules/solutions/exato.csv,,,,,,,,,,,,
alpha,corr_threshold,dt,elsize,k,lang,max_iter,max_no_improv,maxs,metric,mins,seed,verbose
-0.964371,1,1,1,1,0,1,1,1,0,1,1,1
-0.964722,1,1,1,1,0,0,1,0,1,0,1,0
-0.964774,1,0,0,1,1,1,0,0,1,1,0,1
-0.964894,0,1,0,1,1,1,0,1,1,1,0,0
-0.965137,0,1,1,0,0,0,1,1,1,1,1,0
-0.965138,1,1,0,1,0,0,1,1,1,1,0,0
-0.965224,0,1,1,1,1,0,1,1,0,1,1,1
-0.965232,1,0,0,1,1,1,0,1,1,0,1,1
-0.965298,1,1,0,1,1,1,0,1,0,0,1,0
-0.965415,1,0,0,1,1,1,1,1,1,1,0,1
-0.965582,0,1,0,0,0,0,1,1,1,1,1,1
-0.965949,1,1,0,1,1,1,1,1,0,0,1,0
-0.966073,1,0,0,1,1,1,1,1,1,0,1,1
-0.966179,1,1,0,1,0,1,1,1,1,0,0,1
-0.966212,1,0,1,1,1,1,0,1,0,1,1,0
-0.966376,1,1,0,1,0,1,0,1,1,1,1,1
-0.966575,1,1,0,1,1,1,1,0,0,0,0,1
-0.966636,1,1,0,1,1,1,0,0,0,0,1,1
-0.966670,0,1,1,0,1,1,0,1,0,1,1,0
-0.966780,1,0,1,1,0,0,1,1,1,1,0,0
-0.966966,1,1,0,1,1,1,0,0,0,1,1,0
-0.966967,0,0,1,1,1,1,1,0,0,1,1,0
-0.967050,1,1,0,1,1,1,0,1,1,1,1,0
-0.967080,1,0,1,1,0,1,1,0,1,0,1,0
-0.967113,1,0,1,1,0,1,0,0,1,1,1,1
-0.967252,1,1,0,1,1,0,0,0,1,0,1,1
-0.967348,1,1,0,1,0,1,0,1,1,0,1,0
-0.967387,1,1,0,1,0,1,1,0,1,0,1,0
-0.967537,0,0,0,1,0,1,0,1,1,1,1,1
-0.967546,0,1,1,1,1,0,1,1,1,1,1,0
-0.967581,1,1,0,1,1,0,1,0,1,0,1,0
-0.967598,0,1,0,0,1,1,1,1,1,0,1,0
-0.967831,1,1,1,1,1,0,1,1,0,0,1,0
-0.967937,0,1,0,1,1,0,0,1,1,1,1,1
-0.967948,1,1,1,1,0,0,0,1,0,1,1,0
-0.968025,1,1,1,1,0,0,0,1,1,0,0,1
-0.968098,1,1,0,1,0,1,1,0,1,1,1,0
-0.968258,0,1,0,1,1,1,1,1,1,1,0,1
-0.968407,1,1,0,1,1,1,1,1,0,1,1,0
-0.968434,0,0,0,0,0,1,0,1,0,0,0,0
-0.968440,1,1,0,1,1,1,1,1,0,1,1,1
-0.968727,1,0,1,0,0,1,0,1,0,1,1,1
-0.968766,1,0,1,1,0,1,0,0,1,1,1,0
-0.968818,1,1,1,1,1,0,0,1,0,0,1,1
-0.968897,1,1,0,0,0,0,0,1,1,1,1,1
-0.968910,1,1,1,1,1,0,1,0,0,0,1,0
-0.968932,1,1,1,1,0,1,0,0,0,1,1,1
-0.968944,0,1,1,1,0,1,1,1,1,0,1,0
-0.968950,1,1,1,1,0,1,1,1,0,0,1,1
-0.968957,1,1,0,1,1,0,1,0,1,1,0,1
-0.969072,0,1,0,1,1,1,1,1,1,1,1,1
-0.969159,0,1,0,1,1,0,0,1,0,1,1,1
-0.969220,1,1,1,1,0,0,0,1,1,0,1,1
-0.969329,1,0,1,1,0,1,0,0,1,0,1,1
-0.969372,0,1,1,1,0,1,1,1,0,1,0,1
-0.969404,0,1,1,1,0,1,1,1,1,1,0,0
-0.969457,1,1,1,1,1,0,0,1,0,1,0,1
-0.969471,1,1,1,1,0,0,1,1,1,1,1,1
-0.969512,0,1,0,0,1,1,1,1,1,1,0,0
-0.969534,0,1,1,1,0,1,1,1,1,0,1,1
-0.969571,1,1,1,1,1,0,1,1,0,0,1,1
-0.969651,0,1,0,1,1,1,0,1,0,1,1,1
-0.969695,1,1,1,1,0,0,1,1,1,0,0,1
-0.969809,1,0,0,1,1,1,1,1,1,1,1,0
-0.969837,0,1,1,1,1,1,1,0,0,0,1,0
-0.970093,1,1,0,1,1,0,0,1,0,1,1,0
-0.970131,1,1,0,1,1,0,1,0,1,1,1,0
-0.970327,1,1,1,1,1,0,1,1,0,1,1,0
-0.970345,0,1,1,1,0,0,0,1,1,1,1,1
-0.970381,0,0,0,1,1,1,1,0,1,1,1,0
-0.970477,1,0,1,0,0,0,0,1,1,1,1,1
-0.970571,0,0,1,1,0,0,1,0,1,1,1,1
-0.970585,1,0,1,1,1,1,0,0,0,1,1,0
-0.970605,0,1,0,1,1,0,1,1,1,0,0,1
-0.970740,1,1,0,1,0,1,0,0,1,1,0,1
-0.970796,1,1,0,1,0,1,0,1,1,0,1,1
-0.970816,1,0,1,1,1,1,0,1,0,1,0,1
-0.970820,1,0,1,1,1,0,1,0,1,1,0,1
-0.970845,1,0,1,1,0,1,1,1,1,1,0,1
-0.970885,1,0,0,1,1,1,0,1,1,0,1,0
-0.970889,1,0,0,1,1,1,1,0,0,1,1,1
-0.970901,0,0,1,1,0,1,1,1,0,1,0,1
-0.971081,1,1,0,0,1,0,1,1,0,0,1,1
-0.971082,1,0,1,1,1,1,0,1,1,0,1,1
-0.971118,1,0,1,1,1,1,0,1,0,1,1,1
-0.971140,1,1,1,1,0,0,0,0,1,1,1,1
-0.971152,1,0,1,1,0,1,1,1,1,1,1,1
-0.971271,0,1,1,0,0,1,1,1,0,1,1,1
-0.971351,0,0,1,1,0,1,1,0,0,1,1,1
-0.971503,1,1,0,0,0,1,1,1,0,1,1,1
-0.971725,1,1,0,0,0,0,1,1,1,1,1,1
-0.971860,1,1,0,1,1,1,1,1,0,0,0,1
-0.971864,1,0,0,1,1,1,1,1,1,0,1,0
-0.971872,0,1,0,1,0,0,1,0,1,1,1,1
-0.972167,1,0,1,1,1,1,1,0,0,1,0,1
-0.972473,0,1,1,0,1,0,1,1,0,1,1,0
-0.972498,0,1,1,0,1,1,1,1,0,0,1,0
-0.972519,0,0,0,1,0,0,1,0,0,0,0,0
-0.972678,1,1,1,1,0,0,1,1,1,1,1,0
-0.972748,0,0,1,1,1,0,1,1,0,0,1,1
-0.972821,1,1,0,1,1,0,0,1,1,1,1,0
-0.972837,0,1,1,1,1,0,1,1,0,0,1,1
-0.972840,1,0,1,1,1,0,1,1,1,0,1,0
-0.972934,1,1,0,1,1,0,0,1,1,0,1,0
-0.972994,1,0,0,1,1,1,1,0,1,1,0,1
-0.973141,0,1,1,1,0,1,1,1,0,1,0,0
-0.973410,1,1,0,1,0,1,1,1,1,0,1,1
-0.973487,1,0,1,1,1,1,1,1,0,1,1,0
-0.973709,1,1,0,1,1,0,0,0,1,1,1,1
-0.973750,1,0,1,1,1,1,1,0,0,1,1,0
-0.973840,0,1,0,1,1,0,0,1,1,1,1,0
-0.974304,0,1,0,1,0,1,1,0,0,1,1,1
-0.974383,0,1,1,1,0,0,1,1,0,0,1,1
-0.974490,0,1,0,1,0,1,1,0,1,1,1,0
-0.974683,0,1,1,1,1,1,1,1,0,1,1,0
-0.974823,0,0,1,1,1,1,1,1,0,0,1,0
-0.974961,1,1,0,1,1,1,0,1,1,1,0,1
-0.974985,1,1,0,1,1,0,1,1,1,1,1,1
-0.975055,1,1,1,1,0,0,1,1,1,0,1,1
-0.975098,0,1,1,1,0,1,1,1,1,0,0,0
-0.975134,0,0,1,0,1,1,1,1,0,1,1,0
-0.975549,0,1,1,1,0,0,1,1,0,1,1,0
-0.975668,1,1,1,1,0,0,0,0,1,1,1,0
-0.975832,0,0,1,0,1,1,0,1,0,1,1,1
-0.975873,1,0,1,1,1,0,1,0,1,1,1,0
-0.975931,1,1,0,1,0,1,0,0,1,1,1,0
-0.975977,1,1,0,0,1,1,0,1,0,1,0,1
-0.976215,1,1,0,0,0,1,1,1,0,1,1,0
-0.976452,0,1,1,1,0,1,1,0,0,0,1,1
-0.976481,0,1,0,1,0,1,0,1,1,1,1,1
-0.976701,1,1,1,0,0,0,0,1,0,1,1,1
-0.976783,0,1,1,1,1,1,1,1,1,0,0,0
-0.976843,1,1,1,1,0,0,1,1,1,0,1,0
-0.976898,0,1,1,1,1,1,1,1,0,0,1,0
-0.976916,0,1,1,1,1,1,1,1,0,1,1,1
-0.977040,0,1,0,1,1,1,1,0,1,0,1,0
-0.977100,1,1,1,1,1,1,0,1,0,0,1,1
-0.977112,0,1,0,0,0,1,1,1,1,1,1,0
-0.977204,0,1,0,1,1,1,1,1,0,1,1,1
-0.977297,0,0,1,0,1,0,1,1,0,1,1,1
-0.977409,1,0,1,1,0,1,1,0,1,1,1,1
-0.977430,1,0,0,0,0,1,0,1,1,1,1,1
-0.977435,1,1,0,0,1,1,0,1,0,0,1,1
-0.977481,1,1,1,1,0,1,0,0,0,0,1,1
-0.977528,1,1,1,1,1,0,0,0,0,1,1,1
-0.977536,1,0,1,1,1,1,1,1,0,0,0,1
-0.977540,0,1,1,1,1,1,0,1,0,0,1,0
-0.977716,1,1,0,1,1,1,1,1,0,0,1,1
-0.977757,1,0,0,1,1,1,1,0,1,0,0,1
-0.977849,0,1,1,1,0,1,0,1,1,0,1,0
-0.977897,0,1,0,1,0,1,0,1,1,1,0,1
-0.977915,1,0,1,1,1,0,1,0,1,1,0,0
-0.977919,1,1,0,1,0,1,1,0,1,1,0,0
-0.977955,1,1,0,1,0,1,1,1,1,0,1,0
-0.977958,1,1,1,1,0,0,0,0,1,0,1,1
-0.977973,1,0,1,1,1,1,1,0,0,0,1,1
-0.977996,1,1,1,1,0,0,0,1,1,0,1,0
-0.978007,0,1,1,1,1,0,1,1,1,1,0,1
-0.978089,0,0,1,1,0,1,1,1,1,1,1,1
-0.978119,0,1,1,1,1,0,1,1,1,1,1,1
-0.978152,1,1,1,0,0,1,0,1,0,1,1,0
-0.978239,1,1,0,1,1,0,1,1,1,0,1,0
-0.978401,1,1,0,1,1,1,0,1,1,1,1,1
-0.978406,1,0,1,1,1,0,0,1,0,1,1,0
-0.978454,1,1,0,1,0,1,0,0,1,0,1,1
-0.978538,1,0,1,1,1,0,0,1,1,1,1,0
-0.978635,0,0,0,1,1,1,1,1,1,0,1,0
-0.978770,0,0,0,1,1,0,1,1,1,0,1,1
-0.978832,1,0,0,0,1,1,1,1,0,0,1,1
-0.978890,0,1,1,1,1,1,0,1,0,1,1,0
-0.978903,1,0,1,1,0,1,1,1,1,1,1,0
-0.978910,1,1,0,1,1,0,1,0,1,1,0,0
-0.978955,1,1,1,1,0,1,1,0,0,1,1,0
-0.979009,1,1,1,1,0,1,1,1,1,1,1,0
-0.979046,1,1,0,0,0,0,1,1,1,1,0,1
-0.979077,0,1,0,1,1,1,1,0,0,1,1,0
-0.979115,1,0,1,1,1,1,1,1,0,1,0,1
-0.979121,1,1,1,1,1,0,1,1,0,1,1,1
-0.979224,1,0,1,1,1,1,0,0,0,1,0,1
-0.979238,1,0,0,1,1,1,1,1,0,1,0,0
-0.979288,0,1,0,1,1,1,1,1,0,1,0,0
-0.979372,0,1,0,1,0,1,1,1,1,0,1,1
-0.979534,1,0,1,1,0,1,1,1,1,1,0,0
-0.979581,1,0,0,0,0,1,1,1,1,0,1,1
-0.979705,0,1,1,1,0,0,1,0,0,1,1,1
-0.979882,1,0,0,0,1,0,0,1,1,1,1,1
-0.979938,1,0,0,0,0,1,1,1,1,1,0,1
-0.979997,0,0,0,1,1,0,1,0,1,1,1,1
-0.980027,1,0,1,1,1,1,1,1,0,1,1,1
-0.980039,1,1,0,1,0,1,1,1,1,1,0,0
-0.980119,0,1,1,0,1,0,1,1,0,0,1,1
-0.980184,0,1,0,1,1,0,1,1,1,0,1,1
-0.980260,1,0,1,1,1,0,0,1,1,1,0,1
-0.980265,0,0,0,0,0,0,0,1,1,0,0,0
-0.980332,0,1,1,1,0,0,1,1,1,1,1,1
-0.980385,0,1,0,1,1,1,1,1,0,1,0,1
-0.980401,1,1,1,1,1,1,0,1,0,1,1,1
-0.980419,1,0,1,1,1,0,1,1,0,1,0,0
-0.980502,1,1,1,1,0,0,0,1,1,1,1,0
-0.980523,1,0,0,0,0,1,1,1,1,1,1,1
-0.980555,1,0,1,1,1,0,0,0,1,1,1,1
-0.980584,1,0,1,0,0,0,1,1,1,0,1,1
-0.980686,0,1,1,1,0,1,1,1,1,1,1,1
-0.980904,1,0,1,1,1,0,1,1,0,0,1,0
-0.980963,0,0,1,1,1,0,1,0,1,1,1,1
-0.981093,0,0,0,1,0,1,1,0,1,1,1,1
-0.981241,1,0,0,1,1,1,0,0,1,0,1,1
-0.981291,1,1,1,0,0,0,1,1,0,1,1,1
-0.981382,1,1,0,1,1,1,0,0,0,1,0,1
-0.981492,0,0,0,0,0,1,1,1,1,1,1,1
-0.981515,0,0,0,0,1,0,1,1,1,1,1,1
-0.981522,0,0,1,0,1,1,1,1,0,0,1,1
-0.981527,1,0,1,1,1,0,1,1,1,1,1,0
-0.981569,1,0,1,1,1,0,0,0,1,1,0,1
-0.981671,1,1,0,1,0,1,0,0,1,1,1,1
-0.981731,1,1,0,1,1,0,1,1,0,1,0,0
-0.981732,1,1,0,1,1,0,1,1,1,0,1,1
-0.981737,1,1,0,0,0,1,1,1,0,0,1,1
-0.981808,1,1,1,1,0,0,1,0,1,1,1,0
-0.981857,1,1,0,0,0,0,1,1,1,0,1,1
-0.982033,0,1,1,0,1,0,1,1,0,1,1,1
-0.982092,1,0,1,1,0,1,1,0,1,1,0,0
-0.982134,1,0,1,1,1,1,1,0,0,1,1,1
-0.982345,1,1,1,1,0,0,1,0,1,1,0,1
-0.982350,0,1,1,1,1,0,1,1,1,0,1,0
-0.982421,1,0,0,1,1,1,1,0,1,0,1,0
-0.982545,1,0,1,1,1,1,0,1,0,0,0,1
-0.982575,0,0,0,0,0,1,1,0,1,0,1,1
-0.982619,0,1,1,1,1,1,0,1,0,1,1,1
-0.982647,1,1,0,0,0,1,1,1,0,1,0,1
-0.982795,1,0,1,0,0,1,1,1,0,1,0,1
-0.982832,0,0,1,1,1,0,1,0,1,1,0,1
-0.982904,1,0,0,1,1,1,1,0,1,1,1,0
-0.983170,0,1,1,1,0,0,0,1,0,1,1,1
-0.983234,1,1,0,1,1,1,1,1,1,0,0,1
-0.983404,1,1,0,1,1,1,0,1,1,0,1,0
-0.983536,1,0,0,0,1,1,0,1,0,1,1,1
-0.983603,1,0,1,1,1,0,1,0,1,1,1,1
-0.983841,0,1,1,1,1,0,0,1,1,1,1,1
-0.983869,0,1,1,0,0,1,1,1,1,1,1,0
-0.983918,1,1,1,1,0,0,1,0,1,0,1,1
-0.984000,1,0,1,1,0,1,1,1,1,0,0,0
-0.984132,0,1,1,1,0,1,1,0,0,1,1,1
-0.984414,0,0,0,1,1,1,1,0,0,1,1,1
-0.984433,1,1,0,1,0,1,1,0,1,1,0,1
-0.984498,1,1,1,0,0,0,1,1,0,0,1,1
-0.984548,1,1,1,1,0,0,1,0,1,1,1,1
-0.984737,1,0,1,1,1,1,1,1,0,0,1,0
-0.984822,1,1,1,1,0,1,0,1,1,0,1,1
-0.984950,1,1,0,1,1,0,1,0,1,0,1,1
-0.985133,0,0,0,0,0,0,1,0,0,1,0,0
-0.985145,1,1,1,1,1,0,0,1,0,0,0,1
-0.985359,1,0,1,0,1,0,0,1,0,1,1,1
-0.985520,1,1,1,1,0,1,1,0,0,1,1,1
-0.985572,0,0,1,1,0,1,1,0,1,1,1,1
-0.985728,0,1,1,0,0,0,1,1,1,1,1,1
-0.985730,1,0,1,0,0,1,1,1,0,1,1,1
-0.985737,1,1,1,1,0,1,1,0,0,1,0,1
-0.985791,0,1,0,0,1,1,0,1,1,1,1,0
-0.985851,1,1,0,1,1,1,1,0,0,0,1,1
-0.986017,1,1,0,1,0,1,1,0,1,1,1,1
-0.986057,1,1,1,1,1,0,0,0,0,1,1,0
-0.986063,0,1,1,1,0,1,0,1,1,1,0,0
-0.986068,1,1,1,1,1,1,1,1,0,0,0,1
-0.986319,1,1,1,1,1,1,1,0,0,0,1,0
-0.986421,1,1,1,0,0,1,0,1,0,0,1,1
-0.986424,1,1,1,1,1,0,0,1,1,0,1,1
-0.986454,0,1,1,1,1,0,0,1,1,1,1,0
-0.986483,1,1,1,1,1,1,1,1,0,1,1,0
-0.986487,1,1,0,1,1,1,0,1,0,1,0,0
-0.986504,1,1,0,1,1,0,1,0,1,1,1,1
-0.986760,0,0,1,1,1,0,1,1,1,0,1,1
-0.986777,0,0,1,0,1,1,1,1,1,1,1,0
-0.987035,0,1,1,0,0,1,1,1,1,1,1,1
-0.987039,0,1,1,1,1,0,1,1,0,1,0,1
-0.987221,0,1,0,0,1,0,1,1,1,1,1,1
-0.987238,0,1,0,0,1,1,1,1,0,1,1,0
-0.987265,0,0,0,1,1,1,1,1,0,0,1,1
-0.987307,1,1,1,1,1,1,0,1,0,1,1,0
-0.987339,0,1,1,1,1,1,1,1,0,1,0,1
-0.987348,0,0,0,1,0,1,1,1,1,0,1,1
-0.987407,0,1,1,0,0,1,1,1,1,0,1,1
-0.987411,1,1,1,1,1,0,1,1,1,0,1,1
-0.987484,1,1,0,1,1,1,1,0,0,1,1,0
-0.987561,1,1,1,1,0,1,0,1,1,1,0,1
-0.987604,1,1,1,1,1,1,1,1,0,0,1,1
-0.987619,1,1,1,1,1,0,0,1,1,1,1,0
-0.987742,1,1,1,1,0,1,0,1,0,0,0,1
-0.987803,1,1,1,0,0,1,0,1,0,1,1,1
-0.987819,0,0,1,1,0,0,1,1,1,0,1,1
-0.987837,0,1,1,1,0,0,0,1,1,0,1,1
-0.987840,0,0,0,0,1,1,1,1,0,1,1,1
-0.987862,1,0,1,1,1,1,0,0,0,1,1,1
-0.987874,1,0,1,0,0,1,0,1,1,0,1,1
-0.987879,0,1,1,0,1,1,1,1,0,0,1,1
-0.987894,0,0,1,1,1,1,1,1,1,0,0,0
-0.987967,1,1,1,0,0,1,1,1,0,0,1,0
-0.987981,1,1,1,0,0,1,0,1,0,1,0,1
-0.988021,1,1,0,1,1,1,0,1,1,0,0,1
-0.988069,1,1,1,0,0,0,1,1,0,1,0,1
-0.988281,1,0,1,1,0,1,1,0,1,0,1,1
-0.988297,0,1,0,1,1,0,1,0,0,1,1,1
-0.988341,0,0,0,1,0,0,0,0,0,0,0,1
-0.988355,1,0,0,0,1,1,0,1,1,1,0,1
-0.988549,1,1,0,0,1,0,0,1,1,1,1,0
-0.988552,1,0,1,1,1,1,0,0,0,0,1,1
-0.988636,1,1,1,1,0,1,0,1,1,0,1,0
-0.988692,0,0,1,0,1,0,1,1,1,1,1,0
-0.988868,0,1,0,0,0,1,1,1,1,1,1,1
-0.988874,0,1,1,1,0,0,1,1,1,1,0,1
-0.988917,0,1,0,1,1,0,1,0,1,1,1,0
-0.989015,1,0,1,1,1,1,1,0,1,1,0,1
-0.989028,1,1,1,1,1,1,0,1,0,1,0,1
-0.989031,0,0,1,1,0,1,1,1,1,1,0,1
-0.989065,1,1,1,1,1,0,1,0,0,0,0,1
-0.989066,0,0,1,1,0,1,0,1,1,1,1,1
-0.989129,1,1,1,1,0,1,0,1,1,1,1,1
-0.989142,1,0,1,1,1,0,1,1,1,1,1,1
-0.989265,1,1,1,1,0,1,1,1,1,0,1,0
-0.989281,0,1,0,1,0,1,1,0,1,0,1,1
-0.989496,0,0,1,1,1,1,1,0,1,1,1,0
-0.989751,0,0,0,0,1,0,0,0,0,0,0,1
-0.989898,0,1,1,1,1,0,1,1,1,0,0,0
-0.990010,0,1,1,1,1,1,1,0,0,1,1,0
-0.990171,1,0,1,1,1,1,1,0,0,1,0,0
-0.990200,1,0,1,1,1,1,1,1,1,1,0,1
-0.990202,0,1,1,1,0,1,0,1,1,1,1,1
-0.990228,1,0,0,1,1,1,0,0,1,1,1,1
-0.990255,1,1,1,1,0,1,1,0,0,0,1,1
-0.990299,0,1,1,0,0,0,0,1,1,1,1,1
-0.990348,1,1,1,1,1,1,1,1,0,0,1,0
-0.990448,0,0,1,1,1,0,1,0,0,1,1,1
-0.990492,1,1,0,1,1,1,1,1,1,1,1,0
-0.990550,1,1,0,0,0,1,0,1,1,1,1,1
-0.990617,1,1,1,1,0,1,0,0,1,0,0,1
-0.990870,1,1,0,1,1,1,0,0,0,1,1,1
-0.991036,1,0,1,1,1,0,1,1,1,1,0,1
-0.991247,1,0,0,1,1,1,1,0,1,1,1,1
-0.991310,0,1,0,0,0,1,0,1,1,1,1,1
-0.991345,1,0,0,1,1,1,0,1,1,1,0,0
-0.991359,0,0,1,1,0,1,1,0,1,1,0,1
-0.991576,0,1,0,1,1,1,1,1,1,0,1,1
-0.991706,0,0,1,1,0,1,0,1,1,1,0,1
-0.991783,0,0,1,1,1,0,0,1,1,1,0,1
-0.991830,1,1,0,1,1,1,1,1,0,1,0,0
-0.992296,1,1,1,1,1,0,1,1,0,1,0,1
-0.992355,1,0,0,1,1,1,0,0,1,1,1,0
-0.992487,1,0,1,1,1,0,1,1,1,1,0,0
-0.992537,1,1,0,1,1,1,1,1,1,0,1,1
-0.992720,0,0,1,1,1,1,1,0,0,1,1,1
-0.992937,1,1,1,1,1,0,1,1,1,0,0,1
-0.992980,0,1,1,1,1,1,1,0,1,0,1,0
-0.993340,1,0,1,1,1,1,1,1,1,1,1,1
-0.993483,1,1,1,1,0,1,1,1,0,1,0,0
-0.993556,0,0,1,0,0,1,1,1,1,1,1,1
-0.993591,1,0,0,1,1,1,1,0,1,1,0,0
-0.993653,1,1,0,1,1,1,1,0,0,1,0,1
-0.993843,0,1,0,0,1,0,1,1,1,1,0,1
-0.993912,0,0,1,1,1,1,1,1,0,1,1,1
-0.993933,0,0,1,1,1,1,1,1,0,1,0,1
-0.993959,0,0,1,1,1,0,0,1,1,1,1,1
-0.994002,0,0,0,1,1,1,0,1,1,1,0,1
-0.994119,0,0,1,1,1,1,0,1,1,1,1,0
-0.994126,1,1,1,1,0,1,1,1,1,1,0,0
-0.994153,0,1,0,1,0,1,1,0,1,1,1,1
-0.994195,0,1,1,1,1,1,1,1,1,0,1,0
-0.994243,0,0,1,0,1,0,1,1,1,1,0,1
-0.994318,0,1,0,0,1,1,1,1,0,1,1,1
-0.994322,0,1,1,1,1,0,1,1,0,1,0,0
-0.994350,1,1,1,0,1,0,1,1,0,0,1,0
-0.994395,1,0,0,0,1,1,1,1,0,1,0,1
-0.994396,1,1,0,1,1,1,1,1,1,1,1,1
-0.994449,0,1,1,1,1,1,0,1,0,0,1,1
-0.994569,0,0,1,1,1,1,1,0,0,0,1,1
-0.994665,1,1,0,1,1,1,0,1,1,0,1,1
-0.994681,0,1,1,1,0,1,1,0,1,0,1,1
-0.994796,0,1,1,1,1,0,1,0,1,0,1,0
-0.995059,1,1,1,1,0,0,1,0,1,1,0,0
-0.995130,0,1,1,1,1,0,0,1,0,1,1,1
-0.995152,0,1,1,1,0,1,1,0,1,1,1,0
-0.995217,0,1,1,0,1,1,1,1,0,1,1,0
-0.995252,0,1,0,1,1,1,1,0,0,1,1,1
-0.995275,1,1,0,1,1,1,1,1,1,1,0,1
-0.995323,1,1,1,1,0,1,0,0,1,1,0,1
-0.995333,1,1,0,0,0,1,0,1,1,1,0,1
-0.995347,0,1,1,0,1,1,0,1,0,1,1,1
-0.995360,1,1,0,1,0,1,1,1,1,0,0,0
-0.995411,0,0,1,1,1,1,1,1,0,0,1,1
-0.995451,1,1,1,1,1,1,0,1,1,1,1,1
-0.995601,0,0,1,1,1,1,1,0,0,1,0,1
-0.995898,0,1,1,1,0,1,1,1,1,1,0,1
-0.996028,0,1,0,1,1,0,1,0,1,1,0,1
-0.996032,0,1,1,0,1,0,1,1,1,1,1,0
-0.996231,1,1,0,1,1,1,1,0,0,1,1,1
-0.996299,1,0,1,1,1,0,1,0,1,0,1,1
-0.996571,0,1,0,1,1,0,1,0,1,1,1,1
-0.996723,0,1,0,1,0,1,1,1,1,0,0,1
-0.996741,0,0,1,1,1,1,0,1,0,0,1,1
-0.996747,0,1,0,1,1,0,0,1,1,0,1,1
-0.996798,1,0,0,0,1,0,1,1,1,1,0,1
-0.996888,1,1,1,0,0,0,1,1,1,0,1,0
-0.996909,0,1,1,0,0,1,1,1,1,1,0,0
-0.996938,0,1,1,0,1,0,1,1,0,1,0,1
-0.996970,1,1,1,1,1,0,1,0,0,1,1,1
-0.997031,0,1,0,1,1,1,0,1,1,1,1,1
-0.997121,1,1,0,0,1,0,0,1,1,1,0,1
-0.997201,1,0,1,1,1,1,0,1,1,1,0,1
-0.997268,1,1,0,0,0,1,1,1,1,1,1,1
-0.997367,1,0,1,0,0,1,1,1,0,1,1,0
-0.997436,0,1,1,0,1,0,0,1,1,1,1,0
-0.997520,0,0,0,1,1,1,1,1,1,1,1,1
-0.997571,1,0,0,0,1,1,0,1,1,1,1,1
-0.997597,0,0,1,1,1,1,1,1,0,0,0,1
-0.997826,0,1,1,0,0,1,0,1,1,0,1,1
-0.998002,1,1,1,0,0,1,1,1,0,1,1,0
-0.998317,1,1,1,0,0,1,1,1,0,1,1,1
-0.998575,1,1,1,1,1,0,1,0,0,1,0,1
-0.998648,0,0,0,1,1,1,0,1,1,1,1,1
-0.998767,1,1,1,1,0,1,1,1,1,1,1,1
-0.998775,1,1,1,1,1,0,1,1,1,0,1,0
-0.999051,1,0,0,0,1,1,1,1,0,1,1,1
-0.999086,1,0,0,1,1,1,1,1,1,1,0,0
-0.999185,0,1,1,0,1,1,1,1,1,0,1,0
-0.999277,1,0,1,1,1,1,0,0,1,1,0,1
-0.999304,1,1,0,0,0,1,1,1,1,0,1,0
-0.999404,0,1,0,1,1,1,1,0,0,0,1,1
-0.999498,0,1,0,1,1,1,1,0,1,1,1,0
-0.999522,0,0,1,1,0,1,0,0,1,1,1,1
-0.999527,0,0,1,1,0,1,1,1,1,0,1,1
-0.999591,1,1,0,1,1,1,1,1,1,0,1,0
-0.999753,1,0,1,1,1,1,0,1,1,1,1,0
-0.999790,1,1,1,1,1,0,0,1,1,1,1,1
-0.999877,0,1,1,1,1,1,1,0,0,0,1,1
-0.999968,1,1,1,1,0,1,0,1,1,1,1,0
-1.000080,0,1,1,1,1,1,0,1,1,1,1,0
-1.000230,1,0,1,0,0,0,1,1,1,1,0,1
-1.000283,1,0,1,1,1,1,1,1,1,0,1,1
-1.000506,0,0,1,1,1,0,0,0,1,1,1,1
-1.000513,1,1,1,1,1,0,0,1,1,1,0,1
-1.000571,1,0,1,1,1,1,0,1,1,1,1,1
-1.000709,0,1,1,1,1,0,0,1,0,1,0,1
-1.000743,1,0,0,1,1,1,1,0,1,0,1,1
-1.000806,1,1,1,0,1,0,0,1,0,0,1,1
-1.000860,1,0,1,0,0,1,0,1,1,1,0,1
-1.000909,0,1,1,1,1,1,1,1,1,1,0,0
-1.001105,1,0,1,1,1,1,1,0,1,0,0,1
-1.001192,1,1,1,0,1,0,0,1,0,1,1,1
-1.001261,1,1,1,1,1,0,0,1,0,0,1,0
-1.001268,0,0,0,1,1,1,1,1,1,0,1,1
-1.001330,0,1,1,1,0,1,0,1,1,0,1,1
-1.001368,1,1,1,1,1,0,1,1,1,1,0,0
-1.001514,1,0,1,0,0,1,1,1,1,1,0,1
-1.001561,1,1,1,1,1,0,0,1,1,0,1,0
-1.001586,1,1,1,1,0,1,0,0,1,0,1,0
-1.001588,0,0,1,1,1,1,1,1,1,0,1,0
-1.001630,0,0,0,1,1,1,1,1,1,1,0,1
-1.001639,1,0,0,1,1,1,1,1,1,0,0,0
-1.001722,0,1,0,0,1,0,0,1,1,1,1,1
-1.001746,1,0,1,0,0,1,1,1,1,0,1,1
-1.001872,0,0,1,0,1,0,1,1,1,1,1,1
-1.001917,0,1,1,1,0,1,0,0,0,1,1,1
-1.001954,0,0,0,0,1,1,1,1,1,1,1,1
-1.002040,1,1,0,0,1,0,0,1,1,1,1,1
-1.002070,1,1,0,1,1,1,1,1,1,1,0,0
